Gamma,Seed,DI_Scenario,Fixed_Mode,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,5,Mixed,1,True,2,2026-03-28 06:00:32,2026-03-28 06:00:33,0.2285306453704834,94829.88658516364,94829.88658516364,94829.8865851637,5.820766091346741e-11,2,3,3,"{0: [0], 1: [2], 2: [1]}","[1, 2, 3]"
