Gamma,Seed,DI_Scenario,Fixed_Mode,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,1,LD,1,False,1,2026-03-28 04:18:48,2026-03-28 04:18:48,0.002542257308959961,,-inf,inf,inf,1,0,0,[],[]
