Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,3,LD,True,2,2026-03-28 10:04:44,2026-03-28 10:04:46,2.7726001739501953,70821.37183408393,70821.37183408393,70860.68340220241,39.31156811848632,2,3,1,"{0: [0], 1: [1], 2: [1]}",[4]
