Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,9,MD,True,2,2026-03-28 06:24:20,2026-03-28 06:24:21,0.906177282333374,148699.88336839518,148699.88336839518,148699.88336839515,-2.9103830456733704e-11,2,3,2,"{0: [1], 1: [2], 2: [0]}","[2, 4]"
