Gamma,Seed,DI_Scenario,Fixed_Mode,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,6,HD,1,True,2,2026-03-28 06:03:29,2026-03-28 06:03:30,0.26663947105407715,119788.8589908611,119788.8589908611,119788.8589908609,-2.0372681319713593e-10,2,3,3,"{0: [2], 1: [1], 2: [0]}","[1, 2, 3]"
