Gamma,Seed,DI_Scenario,Fixed_Mode,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,1,LD,2,False,1,2026-03-28 06:25:12,2026-03-28 06:25:12,0.0025429725646972656,,-inf,inf,inf,1,0,0,[],[]
