Gamma,Seed,DI_Scenario,Fixed_Mode,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,2,LD,1,True,2,2026-03-28 09:39:16,2026-03-28 09:39:17,0.6406757831573486,114303.33315407278,114303.33315407278,114303.3331540729,1.1641532182693481e-10,2,3,2,"{0: [0], 1: [1], 2: [0]}","[2, 3]"
