Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,3,MD,True,3,2026-03-28 10:04:17,2026-03-28 10:04:41,23.75398349761963,97494.35777649903,97494.35777649903,97494.35777649924,2.0372681319713593e-10,3,3,2,"{0: [0], 1: [1], 2: [1]}","[2, 4]"
