Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,2,LD,True,3,2026-03-28 05:08:31,2026-03-28 05:08:50,19.129430294036865,114886.09648133874,114886.09648133874,114886.09648133897,2.3283064365386963e-10,3,3,2,"{0: [0], 1: [1], 2: [0]}","[2, 3]"
