Gamma,Seed,DI_Scenario,Fixed_Mode,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,5,Mixed,2,True,2,2026-03-28 10:06:11,2026-03-28 10:06:11,0.2785651683807373,130000.43947677877,130000.43947677877,130000.43947677848,-2.9103830456733704e-10,2,3,2,"{0: [0], 1: [2], 2: [1]}","[2, 3]"
