Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,8,Mixed,True,2,2026-03-28 10:27:21,2026-03-28 10:27:30,8.47359585762024,159136.32696925497,159136.32696925497,159136.32696925488,-8.731149137020111e-11,2,3,2,"{0: [2], 1: [1], 2: [2]}","[0, 1]"
