Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,5,MD,True,2,2026-03-28 08:07:02,2026-03-28 08:07:03,1.4417510032653809,126454.87025504251,126454.87025504251,126454.87025504257,5.820766091346741e-11,2,3,2,"{0: [0], 1: [2], 2: [2]}","[1, 2]"
