Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,9,Mixed,True,2,2026-03-28 08:29:02,2026-03-28 08:29:05,3.483778715133667,157068.03335137392,157068.03335137392,157068.0333513739,-2.9103830456733704e-11,2,3,2,"{0: [1], 1: [2], 2: [0]}","[2, 4]"
