Gamma,Seed,DI_Scenario,Fixed_Mode,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,5,MD,1,True,2,2026-03-28 08:07:04,2026-03-28 08:07:05,0.2806694507598877,103591.93409695399,103591.93409695399,103591.93409695405,5.820766091346741e-11,2,3,2,"{0: [0], 1: [2], 2: [1]}","[2, 3]"
