Gamma,Seed,DI_Scenario,Fixed_Mode,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,6,Mixed,2,True,2,2026-03-28 08:18:20,2026-03-28 08:18:21,0.2611398696899414,124572.55350302582,124572.55350302582,124572.55350302573,-8.731149137020111e-11,2,3,3,"{0: [2], 1: [1], 2: [0]}","[1, 2, 3]"
