Gamma,Seed,DI_Scenario,Fixed_Mode,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,7,MD,1,False,1,2026-03-28 06:14:24,2026-03-28 06:14:24,0.0025207996368408203,,-inf,inf,inf,1,0,0,[],[]
