Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,3,HD,True,2,2026-03-28 08:05:54,2026-03-28 08:05:56,1.462517499923706,116384.40197081087,116384.40197081087,116384.40197081087,0.0,2,3,2,"{0: [0], 1: [1], 2: [1]}","[1, 4]"
