Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,9,Mixed,True,2,2026-03-28 04:17:01,2026-03-28 04:17:08,7.023577690124512,170099.270285752,170099.270285752,170129.62643412364,30.356148371647578,2,3,2,"{0: [1], 1: [2], 2: [0]}","[2, 4]"
