Gamma,Seed,DI_Scenario,Fixed_Mode,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,7,HD,0,True,3,2026-03-28 01:58:20,2026-03-28 01:58:21,1.8513658046722412,93993.03681452433,93993.03681452433,93993.03681452433,0.0,3,3,2,"{0: [0], 1: [0], 2: [1]}","[0, 4]"
