Gamma,Seed,DI_Scenario,Fixed_Mode,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,10,LD,2,True,2,2026-03-28 02:11:09,2026-03-28 02:11:11,1.7287240028381348,102603.8108757905,102603.8108757905,102633.96456230035,30.15368650984601,2,3,2,"{0: [0], 1: [2], 2: [2]}","[1, 4]"
