Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,3,HD,True,2,2026-03-28 03:49:37,2026-03-28 03:49:45,8.179195642471313,130523.39726593008,130523.39726593008,130523.39726593014,5.820766091346741e-11,2,3,2,"{0: [0], 1: [1], 2: [1]}","[2, 4]"
