Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,3,MD,True,3,2026-03-28 01:42:17,2026-03-28 01:42:47,29.907483100891113,100421.98824044131,100421.98824044131,100480.3319902229,58.343749781590304,3,3,2,"{0: [0], 1: [1], 2: [1]}","[2, 4]"
