Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,8,HD,True,2,2026-03-28 01:59:24,2026-03-28 01:59:31,6.777150392532349,215433.7376227026,215433.7376227026,215435.89701934526,2.159396642644424,2,3,2,"{0: [2], 1: [1], 2: [2]}","[0, 1]"
