Gamma,Seed,DI_Scenario,Fixed_Mode,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,6,LD,1,True,3,2026-03-28 04:01:55,2026-03-28 04:01:57,2.3720505237579346,97836.38346742524,97836.38346742524,97836.38346742524,0.0,3,3,2,"{0: [2], 1: [1], 2: [0]}","[2, 3]"
