Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,8,LD,True,2,2026-03-28 02:04:27,2026-03-28 02:04:36,9.730537414550781,129486.79706982053,129486.79706982053,129486.79706982094,4.0745362639427185e-10,2,3,2,"{0: [2], 1: [1], 2: [2]}","[0, 1]"
