Gamma,Seed,DI_Scenario,Fixed_Mode,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,5,HD,1,True,2,2026-03-28 03:51:51,2026-03-28 03:51:52,0.6699936389923096,137271.46273234647,137271.46273234647,137271.46273234647,0.0,2,3,2,"{0: [0], 1: [2], 2: [2]}","[1, 2]"
