Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,12,LD,True,3,2026-03-27 20:41:11,2026-03-27 20:42:18,66.85464453697205,92616.38705979835,92616.38705979835,92676.32976168793,59.94270188958035,3,3,2,"{0: [0], 1: [2], 2: [2]}","[0, 1]"
