Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
20,49,LD,True,2,2026-03-28 13:06:35,2026-03-28 13:11:52,316.4980263710022,591332.0130802303,591332.0130802303,591417.9437428231,85.93066259275656,2,3,3,"{0: [2], 1: [0], 2: [2]}","[0, 3, 4]"
