Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,25,LD,True,2,2026-03-27 12:17:54,2026-03-27 12:18:01,6.800487041473389,83990.46671772489,83990.46671772489,84051.28640135957,60.81968363467604,2,3,1,"{0: [2], 1: [1], 2: [1]}",[1]
