Gamma,Seed,DI_Scenario,Fixed_Mode,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,27,LD,1,True,2,2026-03-27 16:55:26,2026-03-27 16:55:27,0.5621368885040283,136693.79298652062,136693.79298652062,136693.79298652042,-2.0372681319713593e-10,2,3,2,"{0: [2], 1: [2], 2: [1]}","[2, 4]"
