Gamma,Seed,DI_Scenario,Converged,Iterations,Start_Time,End_Time,Total_Time,Optimal_Value,LB,UB,Gap,Num_Scenarios,Num_Plants_Opened,Num_DCs_Opened,Opened_Plants,Opened_DCs
10,40,HD,True,2,2026-03-27 12:55:55,2026-03-27 12:56:02,6.62060284614563,170653.64059106563,170653.64059106563,170653.64059106563,0.0,2,3,2,"{0: [2], 1: [2], 2: [2]}","[3, 4]"
